P_TOTAL,POB0_4,POB18_,PNACOENT,GRADOESCO,PCASADA12_,P_1SM,P1_2SM,P2_5SM,P6_10SM,P10_SM,T_VIVHAB,VIVPARHAB,PRO_OCVP,PRO_OVP,VP_TV,TOTHOG
171.0,26.0,88.0,16.0,4.0,69.0,17.0,12.0,2.0,0.0,0.0,37.0,37.0,3.23,4.62,15.0,37.0
9.0,0.0,5.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,2.25,3.0,3.0,3.0
16.0,1.0,11.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.29,5.33,2.0,3.0
17.0,0.0,10.0,2.0,3.0,9.0,6.0,2.0,0.0,0.0,0.0,4.0,4.0,2.83,4.25,2.0,4.0
97.0,13.0,49.0,15.0,3.0,40.0,19.0,1.0,1.0,0.0,0.0,22.0,22.0,2.16,4.41,10.0,23.0
41.0,4.0,21.0,7.0,6.0,18.0,0.0,8.0,1.0,0.0,0.0,9.0,9.0,2.05,4.56,9.0,9.0
20.0,2.0,14.0,0.0,3.0,6.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0
53.0,11.0,19.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.42,7.57,1.0,7.0
18.0,3.0,12.0,3.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,3.6,3.6,4.0,5.0
19.0,0.0,11.0,3.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,2.11,3.8,1.0,5.0
15.0,1.0,10.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,1.88,3.0,1.0,5.0
218.0,27.0,90.0,6.0,4.0,64.0,43.0,3.0,2.0,0.0,0.0,37.0,37.0,4.11,5.89,16.0,38.0
64.0,9.0,30.0,3.0,4.0,25.0,10.0,6.0,0.0,0.0,0.0,11.0,11.0,3.56,5.82,0.0,11.0
54.0,5.0,26.0,0.0,3.0,16.0,11.0,1.0,0.0,0.0,0.0,9.0,9.0,2.7,6.0,5.0,9.0
257.0,30.0,120.0,15.0,4.0,74.0,30.0,1.0,3.0,0.0,0.0,42.0,42.0,3.47,6.12,20.0,42.0
18.0,4.0,11.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,2.25,4.5,0.0,4.0
17.0,2.0,11.0,2.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.25,4.25,1.0,4.0
11.0,2.0,8.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.67,3.67,1.0,3.0
16.0,0.0,13.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,3.2,0.0,5.0
128.0,25.0,65.0,6.0,5.0,51.0,16.0,2.0,2.0,1.0,0.0,28.0,28.0,2.21,4.57,10.0,29.0
54.0,7.0,24.0,0.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,10.0,10.0,4.1,5.4,1.0,10.0
10.0,2.0,7.0,2.0,9.0,6.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,1.11,3.33,2.0,3.0
16.0,0.0,8.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.33,2.0,3.0
11.0,2.0,7.0,6.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,2.75,3.67,0.0,3.0
109.0,16.0,39.0,0.0,3.0,30.0,7.0,1.0,0.0,0.0,0.0,20.0,15.0,3.5,5.6,0.0,15.0
298.0,36.0,145.0,10.0,3.0,108.0,25.0,8.0,2.0,0.0,0.0,59.0,59.0,3.1,5.05,20.0,59.0
176.0,26.0,89.0,0.0,3.0,63.0,34.0,8.0,0.0,1.0,0.0,37.0,37.0,4.32,4.76,2.0,39.0
111.0,18.0,51.0,8.0,2.0,44.0,12.0,2.0,1.0,0.0,0.0,24.0,24.0,3.85,4.63,7.0,26.0
28.0,3.0,11.0,0.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,6.0,6.0,3.71,4.67,1.0,7.0
190.0,34.0,94.0,0.0,3.0,76.0,19.0,0.0,0.0,2.0,0.0,37.0,37.0,4.09,5.14,5.0,37.0
163.0,25.0,72.0,0.0,2.0,48.0,15.0,3.0,0.0,0.0,0.0,25.0,25.0,5.26,6.52,0.0,25.0
17.0,0.0,14.0,7.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.55,4.25,0.0,4.0
234.0,35.0,91.0,0.0,2.0,66.0,19.0,2.0,3.0,0.0,0.0,43.0,43.0,4.18,5.44,2.0,43.0
182.0,33.0,74.0,0.0,2.0,51.0,25.0,2.0,0.0,0.0,0.0,36.0,36.0,4.44,5.06,0.0,36.0
150.0,29.0,61.0,0.0,2.0,48.0,15.0,0.0,0.0,0.0,0.0,26.0,26.0,5.56,5.77,0.0,26.0
259.0,41.0,109.0,0.0,2.0,81.0,34.0,1.0,0.0,0.0,0.0,46.0,46.0,5.18,5.63,1.0,46.0
248.0,36.0,100.0,2.0,3.0,79.0,28.0,8.0,3.0,0.0,0.0,43.0,43.0,4.96,5.77,0.0,44.0
303.0,63.0,129.0,0.0,3.0,105.0,22.0,2.0,0.0,0.0,0.0,60.0,60.0,4.37,5.05,0.0,60.0
28.0,5.0,10.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.6,5.6,0.0,5.0
184.0,32.0,74.0,0.0,2.0,61.0,20.0,0.0,2.0,0.0,0.0,29.0,29.0,5.26,6.34,0.0,29.0
42.0,2.0,17.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.67,8.4,0.0,5.0
82.0,16.0,46.0,19.0,6.0,34.0,3.0,3.0,5.0,0.0,0.0,16.0,16.0,2.34,5.13,11.0,16.0
15.0,3.0,9.0,0.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,5.0,5.0,2.14,3.0,0.0,5.0
195.0,,,,,,,,,,,39.0,,,,,
300.0,,,,,,,,,,,60.0,,,,,
363.0,59.0,149.0,41.0,4.0,125.0,9.0,6.0,5.0,1.0,0.0,67.0,67.0,2.8,5.42,35.0,67.0
87.0,19.0,31.0,0.0,2.0,28.0,14.0,0.0,0.0,0.0,0.0,18.0,16.0,3.85,4.81,1.0,16.0
598.0,115.0,271.0,0.0,2.0,201.0,0.0,1.0,0.0,0.0,0.0,110.0,110.0,4.04,5.44,16.0,111.0
17.0,2.0,8.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,5.67,0.0,3.0
115.0,12.0,42.0,27.0,3.0,38.0,15.0,6.0,2.0,0.0,0.0,23.0,21.0,2.63,5.0,14.0,21.0
39.0,3.0,25.0,3.0,2.0,22.0,11.0,1.0,0.0,0.0,0.0,13.0,12.0,1.79,2.83,5.0,12.0
23.0,7.0,9.0,2.0,5.0,6.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,3.83,7.67,1.0,3.0
33.0,2.0,18.0,1.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,6.6,8.25,3.0,5.0
13.0,0.0,10.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,3.25,3.25,0.0,4.0
16.0,0.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.5,3.0,0.0,2.0
20.0,1.0,17.0,0.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,6.67,6.67,0.0,3.0
130.0,20.0,70.0,5.0,4.0,52.0,37.0,1.0,0.0,1.0,0.0,27.0,27.0,1.88,4.81,14.0,28.0
12.0,2.0,10.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,3.0
61.0,5.0,39.0,2.0,5.0,32.0,6.0,3.0,0.0,0.0,0.0,17.0,17.0,1.97,3.59,10.0,17.0
187.0,35.0,79.0,39.0,4.0,62.0,23.0,8.0,0.0,0.0,0.0,33.0,32.0,3.39,5.69,18.0,34.0
14.0,3.0,8.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.75,4.67,2.0,4.0
9.0,0.0,7.0,2.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.25,3.0,0.0,3.0
27.0,1.0,15.0,2.0,4.0,13.0,6.0,1.0,0.0,0.0,0.0,8.0,8.0,1.69,3.38,3.0,9.0
23.0,2.0,12.0,5.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,1.35,4.6,3.0,5.0
35.0,4.0,14.0,4.0,2.0,14.0,8.0,1.0,0.0,0.0,0.0,6.0,6.0,2.5,5.83,0.0,6.0
39.0,2.0,24.0,3.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.33,0.0,9.0
15.0,0.0,9.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.75,1.0,4.0
46.0,13.0,16.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,5.11,5.75,0.0,8.0
166.0,25.0,66.0,0.0,2.0,59.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,3.19,5.03,1.0,33.0
142.0,22.0,60.0,5.0,4.0,48.0,8.0,3.0,3.0,0.0,0.0,29.0,26.0,4.1,4.88,15.0,26.0
158.0,18.0,59.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,3.36,5.45,4.0,29.0
8.0,0.0,7.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.14,2.67,2.0,3.0
254.0,48.0,122.0,0.0,3.0,98.0,36.0,5.0,2.0,0.0,0.0,58.0,58.0,2.86,4.38,1.0,58.0
19.0,4.0,12.0,2.0,8.0,10.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,1.36,4.75,3.0,5.0
154.0,36.0,55.0,0.0,2.0,49.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,5.7,6.16,0.0,25.0
15.0,2.0,10.0,8.0,8.0,7.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,2.14,5.0,1.0,3.0
126.0,17.0,75.0,29.0,5.0,58.0,15.0,4.0,5.0,0.0,0.0,31.0,31.0,2.38,4.06,23.0,32.0
483.0,61.0,245.0,79.0,4.0,200.0,94.0,5.0,4.0,7.0,3.0,102.0,101.0,2.2,4.73,49.0,101.0
115.0,16.0,56.0,10.0,3.0,44.0,3.0,0.0,1.0,0.0,0.0,23.0,23.0,3.48,5.0,5.0,23.0
53.0,3.0,24.0,6.0,4.0,19.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,2.79,5.89,4.0,10.0
11.0,2.0,9.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.67,3.67,2.0,3.0
115.0,26.0,45.0,0.0,3.0,38.0,12.0,2.0,0.0,0.0,0.0,19.0,19.0,4.11,6.05,0.0,20.0
336.0,29.0,166.0,0.0,2.0,113.0,2.0,3.0,0.0,1.0,0.0,60.0,60.0,3.69,5.6,20.0,60.0
343.0,53.0,186.0,0.0,2.0,167.0,7.0,13.0,10.0,1.0,0.0,87.0,87.0,2.21,3.94,33.0,87.0
203.0,29.0,100.0,38.0,6.0,85.0,28.0,6.0,1.0,2.0,0.0,47.0,46.0,2.96,4.3,26.0,46.0
8.0,1.0,6.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.6,2.67,2.0,3.0
37.0,9.0,16.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,3.7,5.29,4.0,9.0
17.0,0.0,12.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2.13,2.83,1.0,6.0
259.0,46.0,106.0,0.0,3.0,84.0,27.0,2.0,2.0,0.0,0.0,48.0,48.0,3.45,5.4,0.0,48.0
9.0,2.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0
19.0,4.0,8.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.8,6.33,0.0,4.0
12.0,1.0,7.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,2.0,3.0
20.0,0.0,13.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,2.86,5.0,1.0,4.0
11.0,2.0,7.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.83,3.67,1.0,3.0
12.0,3.0,8.0,7.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.4,3.0,4.0,4.0
62.0,6.0,26.0,9.0,5.0,18.0,6.0,4.0,0.0,0.0,0.0,10.0,10.0,3.88,6.2,3.0,10.0
88.0,11.0,48.0,11.0,4.0,34.0,13.0,0.0,1.0,0.0,0.0,16.0,16.0,2.75,5.5,8.0,16.0
269.0,42.0,151.0,0.0,2.0,134.0,68.0,0.0,0.0,0.0,0.0,71.0,71.0,2.42,3.79,0.0,71.0
263.0,54.0,117.0,0.0,3.0,115.0,61.0,1.0,0.0,1.0,0.0,55.0,55.0,3.37,4.78,0.0,55.0
71.0,8.0,24.0,0.0,4.0,23.0,7.0,2.0,0.0,0.0,0.0,14.0,13.0,5.08,5.08,5.0,13.0
33.0,9.0,15.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.75,4.13,1.0,8.0
144.0,26.0,76.0,14.0,6.0,55.0,17.0,13.0,14.0,4.0,1.0,27.0,27.0,3.06,5.33,9.0,27.0
72.0,11.0,34.0,0.0,3.0,26.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,3.79,4.24,0.0,17.0
92.0,18.0,53.0,70.0,5.0,39.0,9.0,0.0,2.0,0.0,0.0,25.0,25.0,2.14,3.68,2.0,25.0
52.0,14.0,24.0,3.0,2.0,20.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,2.74,5.2,0.0,10.0
76.0,13.0,39.0,0.0,2.0,31.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,4.0,5.07,0.0,15.0
50.0,7.0,25.0,0.0,3.0,18.0,7.0,0.0,0.0,0.0,0.0,10.0,9.0,4.09,5.0,0.0,9.0
64.0,10.0,38.0,10.0,4.0,36.0,6.0,5.0,0.0,0.0,0.0,19.0,19.0,2.67,3.37,7.0,19.0
9.0,0.0,5.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.5,3.0,2.0,3.0
112.0,19.0,44.0,3.0,2.0,39.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,3.5,5.6,5.0,20.0
128.0,25.0,65.0,0.0,2.0,51.0,22.0,0.0,1.0,0.0,0.0,28.0,28.0,4.57,4.57,0.0,28.0
62.0,17.0,22.0,12.0,2.0,22.0,6.0,8.0,0.0,0.0,0.0,7.0,7.0,7.75,8.86,1.0,7.0
15.0,1.0,7.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.14,5.0,3.0,3.0
83.0,14.0,37.0,0.0,4.0,29.0,2.0,0.0,0.0,0.0,0.0,21.0,21.0,2.86,3.95,0.0,21.0
149.0,23.0,69.0,4.0,4.0,49.0,37.0,3.0,0.0,0.0,0.0,28.0,28.0,4.03,5.32,0.0,33.0
9.0,2.0,5.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.25,3.0,0.0,3.0
52.0,12.0,18.0,0.0,4.0,20.0,11.0,0.0,1.0,0.0,0.0,11.0,11.0,4.0,4.73,0.0,11.0
5649.0,908.0,2692.0,17.0,3.0,1974.0,965.0,195.0,81.0,12.0,12.0,1103.0,1087.0,2.91,5.12,448.0,1153.0
1432.0,261.0,664.0,0.0,2.0,556.0,452.0,15.0,6.0,0.0,0.0,256.0,256.0,3.78,5.59,46.0,263.0
17.0,5.0,8.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,3.4,4.25,1.0,4.0
57.0,12.0,25.0,0.0,1.0,22.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,5.18,5.18,1.0,11.0
26.0,6.0,10.0,0.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,6.5,6.5,3.0,4.0
89.0,13.0,44.0,0.0,2.0,29.0,25.0,0.0,0.0,0.0,0.0,16.0,16.0,5.6,5.56,3.0,16.0
97.0,18.0,42.0,0.0,2.0,33.0,20.0,3.0,0.0,0.0,2.0,18.0,18.0,5.11,5.39,3.0,18.0
23.0,2.0,11.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,5.75,5.75,0.0,4.0
33.0,3.0,18.0,0.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,7.0,7.0,5.17,4.71,0.0,7.0
69.0,9.0,31.0,0.0,1.0,24.0,11.0,0.0,0.0,0.0,0.0,16.0,16.0,3.63,4.31,5.0,16.0
70.0,11.0,35.0,0.0,2.0,23.0,19.0,1.0,0.0,0.0,0.0,12.0,12.0,4.12,5.83,0.0,12.0
109.0,19.0,42.0,0.0,2.0,34.0,17.0,0.0,0.0,0.0,0.0,19.0,19.0,4.46,5.74,1.0,19.0
38.0,5.0,24.0,0.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,3.8,4.75,1.0,8.0
242.0,37.0,101.0,0.0,2.0,84.0,43.0,5.0,0.0,0.0,1.0,45.0,44.0,3.98,5.39,0.0,44.0
33.0,6.0,15.0,0.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,7.0,7.0,4.13,4.71,0.0,7.0
80.0,12.0,38.0,0.0,3.0,26.0,7.0,1.0,0.0,1.0,0.0,13.0,13.0,5.71,6.15,2.0,13.0
102.0,19.0,38.0,0.0,2.0,39.0,16.0,0.0,0.0,0.0,0.0,19.0,19.0,5.11,5.37,3.0,19.0
285.0,56.0,118.0,0.0,3.0,100.0,56.0,0.0,0.0,1.0,2.0,55.0,54.0,3.89,5.19,13.0,54.0
146.0,35.0,56.0,0.0,2.0,45.0,26.0,1.0,3.0,0.0,0.0,21.0,21.0,6.35,6.95,0.0,22.0
124.0,20.0,52.0,0.0,4.0,38.0,23.0,0.0,0.0,0.0,0.0,21.0,21.0,5.64,5.9,1.0,21.0
41.0,10.0,18.0,0.0,3.0,16.0,4.0,0.0,1.0,0.0,0.0,9.0,9.0,2.73,4.56,6.0,9.0
89.0,15.0,40.0,0.0,2.0,34.0,15.0,0.0,0.0,0.0,0.0,17.0,17.0,4.71,5.24,0.0,17.0
30.0,9.0,13.0,0.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,6.0
55.0,7.0,15.0,0.0,2.0,12.0,6.0,1.0,0.0,0.0,0.0,9.0,9.0,3.44,6.11,0.0,9.0
22.0,4.0,8.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.4,5.5,0.0,4.0
52.0,7.0,18.0,0.0,3.0,20.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,4.4,5.2,4.0,10.0
700.0,104.0,335.0,0.0,4.0,224.0,91.0,2.0,3.0,4.0,3.0,101.0,101.0,5.0,6.93,28.0,101.0
75.0,,,,,,,,,,,15.0,,,,,
37.0,4.0,15.0,0.0,0.0,12.0,5.0,3.0,0.0,0.0,0.0,7.0,7.0,4.11,5.29,0.0,7.0
34.0,7.0,17.0,0.0,2.0,15.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,3.4,4.86,0.0,7.0
285.0,,,,,,,,,,,57.0,,,,,
142.0,8.0,7.0,0.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,29.0,4.0,3.4,4.25,0.0,4.0
84.0,9.0,35.0,0.0,1.0,33.0,19.0,1.0,0.0,0.0,0.0,16.0,16.0,5.25,5.25,1.0,16.0
75.0,5.0,41.0,0.0,3.0,26.0,3.0,1.0,1.0,0.0,0.0,11.0,11.0,4.06,6.82,0.0,11.0
12.0,0.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,3.0,0.0,4.0
85.0,15.0,39.0,0.0,1.0,26.0,15.0,0.0,0.0,0.0,0.0,14.0,14.0,3.8,6.07,0.0,15.0
250.0,,,,,,,,,,,50.0,,,,,
169.0,31.0,77.0,0.0,1.0,67.0,29.0,6.0,0.0,1.0,0.0,34.0,34.0,3.6,4.97,2.0,34.0
27.0,6.0,10.0,0.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,5.4,5.4,1.0,5.0
223.0,38.0,108.0,0.0,2.0,77.0,29.0,1.0,0.0,0.0,0.0,41.0,41.0,4.61,5.44,3.0,41.0
217.0,29.0,104.0,0.0,3.0,68.0,28.0,4.0,0.0,0.0,0.0,39.0,39.0,3.96,5.56,14.0,39.0
34.0,5.0,19.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,7.0,7.0,3.78,4.86,4.0,7.0
85.0,,,,,,,,,,,17.0,,,,,
15.0,3.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,3.0
180.0,34.0,70.0,0.0,1.0,50.0,8.0,20.0,4.0,1.0,0.0,26.0,26.0,6.0,6.92,0.0,26.0
149.0,27.0,58.0,0.0,2.0,59.0,26.0,0.0,1.0,0.0,2.0,27.0,27.0,2.87,5.52,9.0,28.0
60.0,,,,,,,,,,,12.0,,,,,
21.0,7.0,8.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,4.2,1.0,5.0
67.0,7.0,27.0,0.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,13.0,13.0,3.93,5.15,0.0,13.0
17.0,2.0,11.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,3.4,4.25,0.0,4.0
121.0,17.0,58.0,0.0,3.0,53.0,26.0,0.0,0.0,0.0,0.0,27.0,27.0,3.13,4.48,3.0,27.0
64.0,15.0,31.0,0.0,2.0,22.0,10.0,2.0,1.0,0.0,0.0,14.0,14.0,4.27,4.57,0.0,14.0
48.0,6.0,24.0,0.0,2.0,14.0,3.0,3.0,0.0,0.0,0.0,7.0,7.0,5.33,6.86,0.0,7.0
19.0,2.0,11.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.17,6.33,0.0,3.0
75.0,,,,,,,,,,,15.0,,,,,
40.0,,,,,,,,,,,8.0,,,,,
24.0,3.0,12.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,4.0,0.0,6.0
41.0,6.0,15.0,0.0,2.0,14.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,8.2,13.67,2.0,6.0
28.0,4.0,15.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,3.5,4.0,2.0,7.0
140.0,26.0,61.0,0.0,2.0,45.0,23.0,0.0,0.0,0.0,0.0,21.0,21.0,6.09,6.67,2.0,21.0
21.0,3.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,3.6,4.2,0.0,5.0
34.0,7.0,14.0,0.0,1.0,12.0,5.0,0.0,1.0,0.0,0.0,7.0,7.0,2.89,4.86,0.0,7.0
10.0,2.0,7.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.33,3.33,0.0,3.0
18.0,2.0,9.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,3.6,0.0,5.0
35.0,,,,,,,,,,,7.0,,,,,
46.0,9.0,19.0,0.0,1.0,14.0,6.0,1.0,0.0,0.0,1.0,6.0,6.0,6.57,7.67,0.0,6.0
57.0,7.0,20.0,0.0,2.0,17.0,6.0,0.0,0.0,0.0,1.0,9.0,9.0,5.18,6.33,0.0,9.0
14.0,2.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.8,4.67,0.0,3.0
12.0,0.0,8.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,4.5,4.0,0.0,3.0
19.0,6.0,7.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.33,6.33,0.0,3.0
39.0,9.0,19.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,4.88,5.57,0.0,7.0
63.0,16.0,21.0,0.0,3.0,21.0,5.0,4.0,0.0,0.0,0.0,10.0,10.0,4.85,6.3,1.0,11.0
30.0,6.0,12.0,0.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,6.0,6.0,3.75,5.0,0.0,6.0
36.0,4.0,14.0,0.0,1.0,6.0,8.0,1.0,0.0,0.0,2.0,7.0,7.0,3.25,5.14,0.0,10.0
163.0,19.0,79.0,0.0,2.0,48.0,28.0,6.0,1.0,0.0,0.0,33.0,33.0,3.44,4.94,1.0,35.0
310.0,50.0,141.0,0.0,3.0,120.0,9.0,0.0,2.0,0.0,0.0,63.0,63.0,3.87,4.92,0.0,63.0
81.0,13.0,38.0,0.0,1.0,28.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,3.86,5.4,0.0,15.0
270.0,58.0,117.0,0.0,2.0,85.0,24.0,4.0,1.0,0.0,0.0,47.0,47.0,3.51,5.74,2.0,47.0
351.0,57.0,172.0,6.0,2.0,109.0,38.0,1.0,5.0,0.0,0.0,68.0,68.0,3.11,5.16,9.0,68.0
212.0,45.0,83.0,2.0,3.0,70.0,20.0,10.0,6.0,0.0,0.0,38.0,38.0,3.26,5.58,11.0,39.0
79.0,11.0,38.0,0.0,2.0,29.0,6.0,0.0,1.0,0.0,0.0,15.0,15.0,4.39,5.27,2.0,15.0
1102.0,171.0,483.0,1.0,2.0,351.0,186.0,21.0,7.0,0.0,0.0,204.0,202.0,3.45,5.41,25.0,214.0
14.0,0.0,8.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,2.25,3.0,0.0,3.0
417.0,46.0,223.0,0.0,2.0,169.0,128.0,48.0,10.0,1.0,0.0,86.0,86.0,2.62,4.85,17.0,100.0
276.0,55.0,115.0,0.0,3.0,83.0,20.0,1.0,0.0,0.0,0.0,47.0,47.0,3.25,5.87,9.0,48.0
122.0,22.0,53.0,1.0,2.0,46.0,11.0,5.0,0.0,0.0,0.0,24.0,24.0,3.21,5.08,1.0,24.0
43.0,10.0,19.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.15,4.78,1.0,10.0
312.0,59.0,133.0,0.0,1.0,104.0,24.0,2.0,0.0,0.0,0.0,55.0,55.0,2.68,5.67,2.0,55.0
12.0,1.0,9.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4,4.0,0.0,3.0
64.0,8.0,26.0,0.0,3.0,24.0,8.0,0.0,1.0,0.0,0.0,9.0,9.0,5.33,7.11,5.0,12.0
178.0,28.0,86.0,1.0,2.0,70.0,24.0,13.0,3.0,0.0,0.0,40.0,40.0,2.7,4.45,14.0,41.0
409.0,65.0,212.0,4.0,3.0,136.0,47.0,19.0,11.0,1.0,1.0,70.0,70.0,2.81,5.84,22.0,76.0
517.0,62.0,280.0,2.0,3.0,203.0,106.0,17.0,6.0,3.0,0.0,101.0,100.0,2.44,5.12,28.0,122.0
